game_index,game_id,section,before_indices,after_indices,completion_index,completion,lcs_start,lcs_length,lcs_percent,seed,key,grammatical
66,616da508e4014f74f43c8433-77,constraints,[59 76 90],[ 7 57],5,(and (preference throwToBinFromDistance (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) )),39,171,0.8066037735849056,13,13.616da508e4014f74f43c8433-77.constraints.5,True
66,616da508e4014f74f43c8433-77,terminal,[82 89 12],[27 53],0,(>= (count-once throwToBinFromDistance) 1),12,26,0.6190476190476191,13,13.616da508e4014f74f43c8433-77.terminal.0,True
66,616da508e4014f74f43c8433-77,terminal,[82 89 12],[27 53],1,(>= (total-score) 10),0,5,0.238095238095238,13,13.616da508e4014f74f43c8433-77.terminal.1,True
66,616da508e4014f74f43c8433-77,terminal,[82 89 12],[27 53],2,(>= (count-once-per-objects throwToBinFromDistance) 3),0,33,0.6111111111111112,13,13.616da508e4014f74f43c8433-77.terminal.2,True
66,616da508e4014f74f43c8433-77,scoring,[32 40 67],[78 39],0,(count throwToBinFromDistance),6,23,0.7666666666666667,13,13.616da508e4014f74f43c8433-77.scoring.0,True
66,616da508e4014f74f43c8433-77,scoring,[32 40 67],[78 39],1,(count throwToBinFromDistance),6,23,0.7666666666666667,13,13.616da508e4014f74f43c8433-77.scoring.1,True
66,616da508e4014f74f43c8433-77,scoring,[32 40 67],[78 39],2,(+ (* 5 (count throwToBinFromDistance:distance:<1)) (* 3 (count throwToBinFromDistance:distance:<2)) (* 2 (count throwToBinFromDistance:distance:<3)) ),14,23,0.152317880794702,13,13.616da508e4014f74f43c8433-77.scoring.2,False
67,5eeb326764eb142830aa5cfb-78,setup,[84 81 85],[95  6],0,(and (exists (?h - hexagonal_bin) (game-conserved (on desk ?h))) (exists (?d - doggie_bed) (game-conserved (and (on bed ?d) (object_orientation ?d upright) (exists (?h - hexagonal_bin) (between ?h agent ?d)) ))) )),0,54,0.2523364485981308,13,13.5eeb326764eb142830aa5cfb-78.setup.0,True
67,5eeb326764eb142830aa5cfb-78,setup,[84 81 85],[95  6],1,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) (exists (?r - curved_wooden_ramp) (game-conserved (and (adjacent bed ?r) (faces ?r desk)))) )),0,156,0.9873417721518988,13,13.5eeb326764eb142830aa5cfb-78.setup.1,True
67,5eeb326764eb142830aa5cfb-78,setup,[84 81 85],[95  6],2,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) )),0,64,0.9696969696969696,13,13.5eeb326764eb142830aa5cfb-78.setup.2,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],0,(and (preference basketballLandsInBin (exists (?b - basketball ?h - hexagonal_bin) (then (once (and (agent_holds ?b) (adjacent agent bed))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwMovesBeachballWithoutKnockingTeddy (exists (?b - beachball ?t - teddy_bear ?p - pillow) (then (once (and (agent_holds ?b) (adjacent agent bed))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (on ?p ?b) (on ?p ?t) (not (touch ?b ?t)))) ) ) ) (preference throwKnocksOverBear (exists (?b - beachball ?t - teddy_bear) (then (once (and (agent_holds ?b) (adjacent agent bed))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (touch ?b ?t) (not (object_orientation ?t upright)))) ) )) )),137,116,0.1432098765432098,13,13.5eeb326764eb142830aa5cfb-78.constraints.0,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],1,(and (preference throwKnocksOverBear (exists (?t - teddy_bear ?b - (either basketball beachball)) (then (once (and (agent_holds ?b) (on rug agent) (adjacent agent bed))) (hold (and (in_motion ?b) (not (agent_holds ?b)))) (once (and (not (in_motion ?b)) (touch ?b ?t))) ) )) (preference throwMovesBeachballWithoutKnockingTeddy (exists (?b - beachball) (then (once (and (agent_holds ?b) (on rug agent) (adjacent agent bed))) (hold (and (in_motion ?b) (not (agent_holds ?b)))) (once (not (in_motion ?b))) ) )) )),166,88,0.1728880157170923,13,13.5eeb326764eb142830aa5cfb-78.constraints.1,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],2,(and (preference throwTeddyOntoPillow (exists (?t1 - teddy_bear ?t2 - teddy_bear ?p - pillow) (then (once (and (agent_holds ?t1) (on bed agent))) (hold (and (not (agent_holds ?t1)) (in_motion ?t1))) (once (and (not (in_motion ?t1)) (on ?p ?t1) (on ?p ?t2))) ) )) (preference throwBeachballOntoBed (exists (?b - beachball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (on bed ?b))) ) )) )),320,116,0.2543859649122807,13,13.5eeb326764eb142830aa5cfb-78.constraints.2,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],3,(and (preference throwMovesBeachballWithoutKnockingTeddy (exists (?t - teddy_bear ?b - beachball) (then (once (and (agent_holds ?b) (on rug agent))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (not (touch ?t ?b)))) ) )) (preference throwKnocksOverBear (exists (?t - teddy_bear ?b - beachball) (then (once (and (agent_holds ?b) (on rug agent))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (touch ?t ?b))) ) )) )),146,87,0.1779141104294478,13,13.5eeb326764eb142830aa5cfb-78.constraints.3,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],4,(and (preference throwMovesBeachballWithoutKnockingTeddy (exists (?b - beachball ?t - teddy_bear) (then (once (and (agent_holds ?b) (adjacent agent bed))) (hold (and (in_motion ?b) (not (agent_holds ?b)))) (once (and (not (in_motion ?b)) (not (touch ?b ?t)))) ) ) ) (preference throwKnocksOverBear (exists (?b - (either basketball beachball) ?t - teddy_bear) (then (once (agent_holds ?b)) (hold (and (in_motion ?b) (not (agent_holds ?b)))) (once (and (not (in_motion ?b)) (object_orientation ?t tilted))) ) ) ) )),151,88,0.1715399610136452,13,13.5eeb326764eb142830aa5cfb-78.constraints.4,True
67,5eeb326764eb142830aa5cfb-78,constraints,[59 76 90],[ 7 57],5,(and (preference throwMovesBeachballWithoutKnockingTeddy (exists (?b - beachball ?t - teddy_bear) (then (once (agent_holds ?b)) (hold-while (and (not (agent_holds ?b)) (in_motion ?b)) (adjacent ?b ?t) (in_motion ?t) ) (once (not (in_motion ?b))) ) )) (preference throwKnocksOverBear (exists (?t - teddy_bear) (then (once (agent_holds ?t)) (hold (and (not (agent_holds ?t)) (in_motion ?t))) (once (and (not (in_motion ?t)) (not (object_orientation ?t upright)))) ) )) )),139,44,0.0938166311300639,13,13.5eeb326764eb142830aa5cfb-78.constraints.5,True
67,5eeb326764eb142830aa5cfb-78,terminal,[82 89 12],[27 53],0,(>= (count-once throwMovesBeachballWithoutKnockingTeddy) 1),12,43,0.7288135593220338,13,13.5eeb326764eb142830aa5cfb-78.terminal.0,True
67,5eeb326764eb142830aa5cfb-78,terminal,[82 89 12],[27 53],1,(>= (count-once throwKnocksOverBear) 1),12,23,0.5897435897435898,13,13.5eeb326764eb142830aa5cfb-78.terminal.1,True
67,5eeb326764eb142830aa5cfb-78,terminal,[82 89 12],[27 53],2,(>= (count throwMovesBeachballWithoutKnockingTeddy) 2) ),10,40,0.7142857142857143,13,13.5eeb326764eb142830aa5cfb-78.terminal.2,True
67,5eeb326764eb142830aa5cfb-78,scoring,[32 40 66],[78 39],0,(+ (* 5 (count throwMovesBeachballWithoutKnockingTeddy)) (* (- 5) (count throwKnocksOverBear)) ))),14,40,0.4081632653061224,13,13.5eeb326764eb142830aa5cfb-78.scoring.0,True
67,5eeb326764eb142830aa5cfb-78,scoring,[32 40 66],[78 39],1,(+ (* (- 10) (count throwMovesBeachballWithoutKnockingTeddy)) (* 10 (count throwKnocksOverBear)) )),19,40,0.404040404040404,13,13.5eeb326764eb142830aa5cfb-78.scoring.1,True
67,5eeb326764eb142830aa5cfb-78,scoring,[32 40 66],[78 39],2,(+ (* 10 (count throwMovesBeachballWithoutKnockingTeddy)) (- (count throwKnocksOverBear)) ))),15,40,0.4301075268817204,13,13.5eeb326764eb142830aa5cfb-78.scoring.2,True
68,5ba855d47c0ebe0001272f70-79,setup,[84 81 85],[95  6],0,(and (exists (?h - hexagonal_bin) (game-conserved (or (on bed ?h) (on desk ?h)))) (exists (?b1 ?b2 - ball) (game-conserved (and (between bed ?b1 ?b2) (distance ?b1 ?b2) 2 ))) (exists (?g - golfball) (game-conserved (on floor ?g))) )),0,52,0.223175965665236,13,13.5ba855d47c0ebe0001272f70-79.setup.0,False
68,5ba855d47c0ebe0001272f70-79,setup,[84 81 85],[95  6],1,(and (exists (?h - hexagonal_bin) (game-conserved (and (on bed ?h) (object_orientation ?h sideways) ))) )),0,106,1.0,13,13.5ba855d47c0ebe0001272f70-79.setup.1,True
68,5ba855d47c0ebe0001272f70-79,setup,[84 81 85],[95  6],2,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) )),0,64,0.9696969696969696,13,13.5ba855d47c0ebe0001272f70-79.setup.2,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],0,(and (preference ballThrownToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference cubeBlockThrownToTopShelf (exists (?c - cube_block) (then (once (agent_holds ?c)) (hold (and (not (agent_holds ?c)) (in_motion ?c))) (once (and (not (in_motion ?c)) (on top_shelf ?c))) ) )) (preference pillowThrownToDoggieBed (exists (?p - pillow ?d - doggie_bed) (then (once (agent_holds ?p)) (hold (and (not (agent_holds ?p)) (in_motion ?p))) (once (and (not (in_motion ?p)) (on ?d ?p))) ) )) )),0,612,1.0,13,13.5ba855d47c0ebe0001272f70-79.constraints.0,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],1,(and (preference throwGolfballToBin (exists (?g - golfball ?h - hexagonal_bin) (then (once (agent_holds ?g)) (hold (and (not (agent_holds ?g)) (in_motion ?g))) (once (and (not (in_motion ?g)) (in ?h ?g))) ) )) (preference throwAttempt (exists (?g - golfball) (then (once (agent_holds ?g)) (hold (and (not (agent_holds ?g)) (in_motion ?g))) (once (and (not (in_motion ?g)))) ) )) )),158,52,0.1364829396325459,13,13.5ba855d47c0ebe0001272f70-79.constraints.1,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],2,(and (preference throwGolfballToBin (exists (?g - golfball ?h - hexagonal_bin ?r - curved_wooden_ramp) (then (once (and (adjacent agent bed) (agent_holds ?g))) (hold-while (and (in_motion ?g) (not (agent_holds ?g))) (touch ?r ?g) ) (once (and (not (in_motion ?g)) (in ?h ?g))) ) )) (preference throwAttempt (exists (?o - (either golfball triangle_block pyramid_block)) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (not (in_motion ?o))) ) )) )),101,123,0.2536082474226804,13,13.5ba855d47c0ebe0001272f70-79.constraints.2,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],3,(and (preference throwGolfballToBin (exists (?b - golfball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwAttempt (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)))) ) ) )),54,168,0.4719101123595505,13,13.5ba855d47c0ebe0001272f70-79.constraints.3,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],4,(and (forall (?b - ball) (and (preference ballThrownToBin (exists (?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference ballThrownToShelf (exists (?s - shelf) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (on ?s ?b))) ) )) )) (preference cubeBlockThrownToTopShelf (exists (?c - cube_block) (then (once (agent_holds ?c)) (hold (and (not (agent_holds ?c)) (in_motion ?c))) (once (and (not (in_motion ?c)) (on top_shelf ?c))) ) )) (preference pillowThrownToDoggieBed (exists (?p - pillow ?d - doggie_bed) (then (once (agent_holds ?p)) (hold (and (not (agent_holds ?p)) (in_motion ?p))) (once (and (not (in_motion ?p)) (on ?d ?p))) ) )) )),398,414,0.5098522167487685,13,13.5ba855d47c0ebe0001272f70-79.constraints.4,True
68,5ba855d47c0ebe0001272f70-79,constraints,[59 76 90],[ 7 57],5,(and (preference throwBall (exists (?b - ball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)))) ) )) (preference throwDodgeball (exists (?d - dodgeball) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)))) ) )) (preference throwBeachball (exists (?b - beachball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)))) ) )) )),45,114,0.2222222222222222,13,13.5ba855d47c0ebe0001272f70-79.constraints.5,True
68,5ba855d47c0ebe0001272f70-79,terminal,[82 89 12],[27 53],0,(>= (count-once throwGolfballToBin) 2),12,22,0.5789473684210527,13,13.5ba855d47c0ebe0001272f70-79.terminal.0,True
68,5ba855d47c0ebe0001272f70-79,terminal,[82 89 12],[27 53],1,(>= (count-once throwGolfballToBin) 8),12,22,0.5789473684210527,13,13.5ba855d47c0ebe0001272f70-79.terminal.1,True
68,5ba855d47c0ebe0001272f70-79,terminal,[82 89 12],[27 53],2,(>= (count-once throwGolfballToBin) 3),12,22,0.5789473684210527,13,13.5ba855d47c0ebe0001272f70-79.terminal.2,True
68,5ba855d47c0ebe0001272f70-79,scoring,[32 40 66],[78 39],0,(count throwGolfballToBin) )),6,19,0.6551724137931034,13,13.5ba855d47c0ebe0001272f70-79.scoring.0,True
68,5ba855d47c0ebe0001272f70-79,scoring,[32 40 66],[78 39],1,(count throwGolfballToBin),6,19,0.7307692307692307,13,13.5ba855d47c0ebe0001272f70-79.scoring.1,True
68,5ba855d47c0ebe0001272f70-79,scoring,[32 40 66],[78 39],2,(* 10 (count throwGolfballToBin:white)) (* 20 (count throwGolfballToBin:yellow)) (* 30 (count throwGolfballToBin:red)),12,19,0.1610169491525423,13,13.5ba855d47c0ebe0001272f70-79.scoring.2,False
69,5ea3a20ac30a773368592f9e-80,setup,[84 81 85],[95  6],0,(and (exists (?h - hexagonal_bin) (game-conserved (and (on bed ?h) (object_orientation ?h sideways) ))) (exists (?b - basketball) (game-conserved (not (in ?h ?b)))) )),0,104,0.6227544910179641,13,13.5ea3a20ac30a773368592f9e-80.setup.0,True
69,5ea3a20ac30a773368592f9e-80,setup,[84 81 85],[95  6],1,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) )),0,64,0.9696969696969696,13,13.5ea3a20ac30a773368592f9e-80.setup.1,True
69,5ea3a20ac30a773368592f9e-80,setup,[84 81 85],[95  6],2,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) )),0,64,0.9696969696969696,13,13.5ea3a20ac30a773368592f9e-80.setup.2,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],0,(and (preference throwObjectToBin (exists (?o - (either ball teddy_bear) ?h - hexagonal_bin) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (in ?h ?o))) ) )) )),170,54,0.2389380530973451,13,13.5ea3a20ac30a773368592f9e-80.constraints.0,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],1,(and (preference throwObjectToBin (exists (?o - (either dodgeball pyramid_block tall_cylindrical_block)) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (in hexagonal_bin ?o))) ) )) (forall (?b - ball) (and (preference ballThrownToBin (exists (?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwAttempt (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)))) ) ) )) )),309,163,0.2676518883415435,13,13.5ea3a20ac30a773368592f9e-80.constraints.1,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],2,(and (preference throwToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwToTopShelf (exists (?c - cube_block) (then (once (agent_holds ?c)) (hold (and (not (agent_holds ?c)) (in_motion ?c))) (once (and (not (in_motion ?c)) (on top_shelf ?c))) ) )) (preference throwToDoggieBed (exists (?p - pillow ?d - doggie_bed) (then (once (agent_holds ?p)) (hold (and (not (agent_holds ?p)) (in_motion ?p))) (once (and (not (in_motion ?p)) (on ?d ?p))) ) )) )),22,188,0.3186440677966101,13,13.5ea3a20ac30a773368592f9e-80.constraints.2,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],3,(and (preference ballThrownToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference tallBlockThrownToTopShelf (exists (?t - (either tall_cylindrical_block tall_cube_block)) (then (once (agent_holds ?t)) (hold (and (not (agent_holds ?t)) (in_motion ?t))) (once (and (not (in_motion ?t)) (on top_shelf ?t))) ) )) (preference flatBlockThrownToTopShelf (exists (?f - flat_block) (then (once (agent_holds ?f)) (hold (and (not (agent_holds ?f)) (in_motion ?f))) (once (and (not (in_motion ?f)) (on top_shelf ?f))) ) )) )),0,215,0.3328173374613003,13,13.5ea3a20ac30a773368592f9e-80.constraints.3,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],4,(and (preference throwAttempt (exists (?o - (either round_wooden_ramp cube_block)) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (not (in_motion ?o))) ) ) ) (preference pillowThrownToRoomCenter (exists (?p - pillow) (then (once (agent_holds ?p)) (hold (and (not (agent_holds ?p)) (in_motion ?p))) (once (and (not (in_motion ?p)) (on rug ?p) (adjacent_side ?p front agent))) ) ) )),255,119,0.2826603325415677,13,13.5ea3a20ac30a773368592f9e-80.constraints.4,True
69,5ea3a20ac30a773368592f9e-80,constraints,[59 76 90],[ 7 57],5,(and (preference throwAttempt (exists (?t - teddy_bear) (then (once (agent_holds ?t)) (hold (and (not (agent_holds ?t)) (in_motion ?t))) (once (not (in_motion ?t))) ) )) )),83,33,0.191860465116279,13,13.5ea3a20ac30a773368592f9e-80.constraints.5,True
69,5ea3a20ac30a773368592f9e-80,terminal,[82 89 12],[27 53],0,(>= (total-score) 7),0,5,0.25,13,13.5ea3a20ac30a773368592f9e-80.terminal.0,True
69,5ea3a20ac30a773368592f9e-80,terminal,[82 89 12],[27 53],1,(>= (count-once tanObjectMovedToRoomCenter) 1),12,30,0.6521739130434783,13,13.5ea3a20ac30a773368592f9e-80.terminal.1,True
69,5ea3a20ac30a773368592f9e-80,terminal,[82 89 12],[27 53],2,(exists (?o - game_object) (and (agent_holds ?o) (not (same_color ?o tan)) )),0,28,0.3636363636363636,13,13.5ea3a20ac30a773368592f9e-80.terminal.2,False
69,5ea3a20ac30a773368592f9e-80,scoring,[32 40 66],[78 39],0,(+ (count pinkObjectMovedToRoomCenter) (count blueObjectMovedToRoomCenter) (count brownObjectMovedToRoomCenter) (count pillowMovedToRoomCenter) (count greenObjectMovedToRoomCenter) (count tanObjectMovedToRoomCenter) ),81,29,0.1336405529953917,13,13.5ea3a20ac30a773368592f9e-80.scoring.0,True
69,5ea3a20ac30a773368592f9e-80,scoring,[32 40 66],[78 39],1,(+ (* (- 20) (count pinkObjectMovedToRoomCenter)) (* (- 15) (count blueObjectMovedToRoomCenter)) (* (- 10) (count brownObjectMovedToRoomCenter)) (* (- 10) (count pillowMovedToRoomCenter)) (* (- 5) (count greenObjectMovedToRoomCenter)) (* (- 5) (count tanObjectMovedToRoomCenter)) ))),113,29,0.1024734982332155,13,13.5ea3a20ac30a773368592f9e-80.scoring.1,True
69,5ea3a20ac30a773368592f9e-80,scoring,[32 40 66],[78 39],2,(+ (count-once-per-objects pinkObjectMovedToRoomCenter) (count-once-per-objects blueObjectMovedToRoomCenter) (count-once-per-objects brownObjectMovedToRoomCenter) (count-once-per-objects pillowMovedToRoomCenter) (count-once-per-objects greenObjectMovedToRoomCenter) (count-once-per-objects tanObjectMovedToRoomCenter) ),132,29,0.0909090909090909,13,13.5ea3a20ac30a773368592f9e-80.scoring.2,True
70,5fdee4d96a36576ca62e4518-81,setup,[84 81 85],[95  6],0,(and (exists (?h - hexagonal_bin) (game-conserved (or (on bed ?h) (exists (?w - wall) (adjacent ?w ?h)) )) ) )),0,52,0.4684684684684684,13,13.5fdee4d96a36576ca62e4518-81.setup.0,True
70,5fdee4d96a36576ca62e4518-81,setup,[84 81 85],[95  6],1,(and (exists (?h - hexagonal_bin) (game-conserved (not (exists (?s - shelf) (above ?h ?s))))) (exists (?b - ball) (game-optional (on bed ?b))) )),0,95,0.6551724137931034,13,13.5fdee4d96a36576ca62e4518-81.setup.1,True
70,5fdee4d96a36576ca62e4518-81,setup,[84 81 85],[95  6],2,(and (exists (?h - hexagonal_bin) (game-conserved (on bed ?h))) (forall (?b - ball) (game-optional (on bed ?b))) )),0,65,0.5652173913043478,13,13.5fdee4d96a36576ca62e4518-81.setup.2,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],0,(and (preference ballThrownToBinThroughRamp (exists (?b - ball ?h - hexagonal_bin ?r - (either triangular_ramp curved_wooden_ramp)) (then (once (agent_holds ?b)) (hold-while (and (not (agent_holds ?b)) (in_motion ?b)) (touch ?b ?r) (in_motion ?b) ) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference ballThrownToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) )),298,199,0.3987975951903807,13,13.5fdee4d96a36576ca62e4518-81.constraints.0,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],1,(and (preference ballThrownToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) )),0,203,0.9902439024390244,13,13.5fdee4d96a36576ca62e4518-81.constraints.1,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],2,(and (preference ballLandsInBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference cubeBlockLandsInBin (exists (?b - cube_block ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference ballLandsOnRamp (exists (?b - ball ?r - (either triangular_ramp curved_wooden_ramp)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (on ?r ?b))) ) )) (preference cubeBlockLandsOnRamp (exists (?b - cube_block ?r - (either triangular_ramp curved_wooden_ramp)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (on ?r ?b))) ) )) )),28,195,0.2218430034129692,13,13.5fdee4d96a36576ca62e4518-81.constraints.2,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],3,(and (preference ballThrownToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference blockThrownToBin (exists (?b - block ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference ballThrownThroughRamp (exists (?b - ball ?r - (either triangular_ramp curved_wooden_ramp) ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold-while (and (not (agent_holds ?b)) (in_motion ?b)) (touch ?r ?b) ) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference blockThrownThroughRamp (exists (?b - block ?r - (either triangular_ramp curved_wooden_ramp) ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold-while (and (not (agent_holds ?b)) (in_motion ?b)) (touch ?r ?b) ) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) )),0,215,0.225130890052356,13,13.5fdee4d96a36576ca62e4518-81.constraints.3,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],4,(and (forall (?b - ball) (and (preference ballLandsInBin (exists (?h - hexagonal_bin ?r - (either triangular_ramp curved_wooden_ramp)) (then (once (and (agent_holds ?b) (on rug agent))) (hold-while (and (not (agent_holds ?b)) (in_motion ?b)) (touch ?b ?r) ) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference ballBouncesOffRug (exists (?b - ball ?h - hexagonal_bin ?r - (either triangular_ramp curved_wooden_ramp)) (then (once (and (agent_holds ?b) (on rug agent))) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (touch ?b rug))) ) )) )) ),474,87,0.1484641638225255,13,13.5fdee4d96a36576ca62e4518-81.constraints.4,True
70,5fdee4d96a36576ca62e4518-81,constraints,[59 76 90],[ 7 57],5,(and (forall (?b - ball) (preference ballLandsInBin (exists (?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) ) ),61,151,0.7023255813953488,13,13.5fdee4d96a36576ca62e4518-81.constraints.5,True
70,5fdee4d96a36576ca62e4518-81,terminal,[82 89 12],[27 53],0,(>= (count-once-per-objects dodgeballFromRugToBin) 3),0,28,0.5283018867924528,13,13.5fdee4d96a36576ca62e4518-81.terminal.0,True
70,5fdee4d96a36576ca62e4518-81,terminal,[82 89 12],[27 53],1,(>= (count-once dodgeballFromRugToBin) 1),12,25,0.6097560975609756,13,13.5fdee4d96a36576ca62e4518-81.terminal.1,True
70,5fdee4d96a36576ca62e4518-81,terminal,[82 89 12],[27 53],2,(>= (count-once dodgeballFromRugToBin) 2),12,25,0.6097560975609756,13,13.5fdee4d96a36576ca62e4518-81.terminal.2,True
70,5fdee4d96a36576ca62e4518-81,scoring,[32 40 66],[78 39],0,(count dodgeballFromRugToBin,0,28,1.0,13,13.5fdee4d96a36576ca62e4518-81.scoring.0,True
